candidate,captions,file,target,category,image_path
B000RJ3Q78,"['is more masculine', 'is light blue colored']",cap.shirt.train.json,B009DX4E3Y,shirt,data\images\pics\B000RJ3Q78.png
B00AOBNVHY,"['is a black colored dress shirt', 'has white button and is black color']",cap.shirt.train.json,B0087RFGY8,shirt,data\images\pics\B00AOBNVHY.png
B003OYJOAG,"['has no checks and is paler grey', 'has short sleeve and is grey color']",cap.shirt.train.json,B0036B8QT2,shirt,data\images\pics\B003OYJOAG.png
B000Y8Y48C,"['has more red', 'has a different graphic']",cap.shirt.train.json,B001J1KTKA,shirt,data\images\pics\B000Y8Y48C.png
B007A2YA6Q,"['has short sleeves and brighter in color', 'is black colored and has a different graphic']",cap.shirt.train.json,B000IZ6W1I,shirt,data\images\pics\B007A2YA6Q.png
B007E5E1H2,"['is a tshirt and is black', 'is black with logo']",cap.shirt.train.json,B004RR5I0E,shirt,data\images\pics\B007E5E1H2.png
B0072D6RRI,"['is green with alligators', 'A black shirt with green print on front']",cap.shirt.train.json,B0036URSV0,shirt,data\images\pics\B0072D6RRI.png
B003AWG9BO,"['lighter colored', ' blue']",cap.shirt.train.json,B0009PS0C6,shirt,data\images\pics\B003AWG9BO.png
B00EII1E7S,"['is a brown t-shirt', 'is dark grey and has no stripe']",cap.shirt.train.json,B008N71CHM,shirt,data\images\pics\B00EII1E7S.png
B0007IOSDU,"['is more shiney and less revealing', 'is more blue']",cap.shirt.train.json,B00A9PX5Z8,shirt,data\images\pics\B0007IOSDU.png
B009ZPNNB4,"['a dark colored tee shirt with a large monster graphic', 'a more colorful graphic on it']",cap.shirt.train.json,B00BY2UX5U,shirt,data\images\pics\B009ZPNNB4.png
B00BXQNBY2,"['Is blue', 'is a different brand']",cap.shirt.train.json,B002PQZING,shirt,data\images\pics\B00BXQNBY2.png
B00805EFF8,"['is white with black sleeves and is longer sleeved', 'has dark black sleeves']",cap.shirt.train.json,B00E3QER4M,shirt,data\images\pics\B00805EFF8.png
B008L422BW,"['Is bronze and silver', 'is darker']",cap.shirt.train.json,B005GCMU2I,shirt,data\images\pics\B008L422BW.png
B009YL9H50,"['is darker colored', 'is bolder']",cap.shirt.train.json,B00BQ0XTB0,shirt,data\images\pics\B009YL9H50.png
B006IUZEQQ,"['The shirt is black with red and white writing.', 'has shorter sleeves']",cap.shirt.train.json,B00590TALQ,shirt,data\images\pics\B006IUZEQQ.png
B003XEU4RE,"['is bolder', 'Is more colorful']",cap.shirt.train.json,B00FQ9AR2G,shirt,data\images\pics\B003XEU4RE.png
B007CCTDIE,"['is a black striped vest', 'is a tank top with colored stripes']",cap.shirt.train.json,B00AOA2Q3A,shirt,data\images\pics\B007CCTDIE.png
9822504365,"['is darker and has shorter sleeves', 'Is red girls blouse with red scarf']",cap.shirt.train.json,B0013A7GMG,shirt,data\images\pics\9822504365.png
B00DEMN8DW,"['is a t-shirt and has writing on it', 'is black and a shirt']",cap.shirt.train.json,B00DMIWB22,shirt,data\images\pics\B00DEMN8DW.png
B00CWA1MEY,"['is a pink button down', 'is more purple']",cap.shirt.train.json,9828397331,shirt,data\images\pics\B00CWA1MEY.png
B0037S9ARQ,"['is gray', 'Is a lighter color']",cap.shirt.train.json,B007X5YEEI,shirt,data\images\pics\B0037S9ARQ.png
B007TBHCRM,"['is black short sleeved t-shirt with Canadian flag motif', 'has smaller graphics and no text']",cap.shirt.train.json,B000VCCBRW,shirt,data\images\pics\B007TBHCRM.png
B0037VPVIU,"['is lighter', 'is white and a button up shirt']",cap.shirt.train.json,B00BQA3M7G,shirt,data\images\pics\B0037VPVIU.png
B009VAP7YY,"['The shirt is black with white writing.', 'is black with white lettering']",cap.shirt.train.json,B005TVUKXC,shirt,data\images\pics\B009VAP7YY.png
B00425JW1C,"[' and white plaid', 'Is light green']",cap.shirt.train.json,B00AJOZ0A2,shirt,data\images\pics\B00425JW1C.png
B004VTLCTO,"['has cotton', 'is a plain black sweatshirt']",cap.shirt.train.json,B003H8JPDK,shirt,data\images\pics\B004VTLCTO.png
B0085ZN9FA,"['Is charchol and more chic', 'black with a picture of a guitar']",cap.shirt.train.json,B00CPU5O86,shirt,data\images\pics\B0085ZN9FA.png
B00AZM06C0,"['has no strips', 'has thinner stripes and is lighter colored']",cap.shirt.train.json,B00DRFUZ5K,shirt,data\images\pics\B00AZM06C0.png
B003IAWKR0,"['is plaid button up with collar', 'is more patterned']",cap.shirt.train.json,B0053X7VZ6,shirt,data\images\pics\B003IAWKR0.png
B0072D729A,"['is blue with many frogs on it', 'is lighter']",cap.shirt.train.json,B00B3NPGVG,shirt,data\images\pics\B0072D729A.png
B000YHF090,"['Is a white polo shirt.', 'is more formal']",cap.shirt.train.json,B007X44KSE,shirt,data\images\pics\B000YHF090.png
B00DC4HCSO,"['is darker and less nerdy', 'is black with a graphic on it']",cap.shirt.train.json,B00D92EW6E,shirt,data\images\pics\B00DC4HCSO.png
B00AGFB0TY,"['is black', 'is black with a man on a motorcycle']",cap.shirt.train.json,B004WKWMOQ,shirt,data\images\pics\B00AGFB0TY.png
B008RJTLUG,"['is tan with solid color', 'is not plaid']",cap.shirt.train.json,B005UAG67Q,shirt,data\images\pics\B008RJTLUG.png
B009NR19C4,"['has short sleeves and light red', 'has shorter sleeves']",cap.shirt.train.json,B00BII9N4W,shirt,data\images\pics\B009NR19C4.png
B001CTIWQW,"['is army', 'is grey camouflaged']",cap.shirt.train.json,B001C1ZY3O,shirt,data\images\pics\B001CTIWQW.png
B0026GSGZM,"['is darker', 'is darker']",cap.shirt.train.json,B0026GQEUQ,shirt,data\images\pics\B0026GSGZM.png
B004U325SI,"['is more dated and less active', 'is more colourfull']",cap.shirt.train.json,B0019ZIDF4,shirt,data\images\pics\B004U325SI.png
B004VW5V9S,"['Is less bright and less striped', 'is navy blue with a more geometric pattern']",cap.shirt.train.json,B00BPBCIKS,shirt,data\images\pics\B004VW5V9S.png
B001UHMZ0U,"['is white with a large chest logo', 'is lighter']",cap.shirt.train.json,B0017SSS5I,shirt,data\images\pics\B001UHMZ0U.png
B002V3PZJ0,"['has a music logo', 'is more humorous and has more text']",cap.shirt.train.json,B004WLKHMO,shirt,data\images\pics\B002V3PZJ0.png
B005I0IT9Q,"['has art and text but not a shirt', 'is a black backpack']",cap.shirt.train.json,B006YXSK04,shirt,data\images\pics\B005I0IT9Q.png
B005LSNRHO,"['has grpahics on white', 'has a white base color']",cap.shirt.train.json,B008MCX78K,shirt,data\images\pics\B005LSNRHO.png
B00ASK905I,"['is similar to', 'has a skull logo']",cap.shirt.train.json,B00ASK8MN4,shirt,data\images\pics\B00ASK905I.png
B0018E6DY4,"['Is more colorful and whimsical', 'has a galaxy photo']",cap.shirt.train.json,B0026T3OUQ,shirt,data\images\pics\B0018E6DY4.png
B0016BMCWQ,"['is more colorful and hypnotic', 'has long sleeve and is mix colors']",cap.shirt.train.json,B0042GZ7S8,shirt,data\images\pics\B0016BMCWQ.png
B000LKK07W,"['The shirt is white in color with black buttons.', 'is white and long sleeve']",cap.shirt.train.json,B007FTZEVO,shirt,data\images\pics\B000LKK07W.png
B002BOMBFA,"['is solid black with a white logo', 'is darker and more stylish']",cap.shirt.train.json,B00CUU26PA,shirt,data\images\pics\B002BOMBFA.png
B008A5FWDC,"['is darker colored and buttons down', 'is gray with pockets and a collar']",cap.shirt.train.json,B0030GG7TE,shirt,data\images\pics\B008A5FWDC.png
B001R1TV5G,"['Has no sleeves in same color.', 'is sleeveless']",cap.shirt.train.json,B002EAZJFK,shirt,data\images\pics\B001R1TV5G.png
B008GXDR0S,"['is white and blye with a diagnol stripe design', 'is white']",cap.shirt.train.json,B008YGE5QM,shirt,data\images\pics\B008GXDR0S.png
B007Q3Z0U4,"['has no collar', 'is blue with no collar']",cap.shirt.train.json,B004N1PWSM,shirt,data\images\pics\B007Q3Z0U4.png
B009I8CVUC,"['is a lighter blue with white words', 'lighter blue shirt with different graphics']",cap.shirt.train.json,B008BHBAFS,shirt,data\images\pics\B009I8CVUC.png
B004E5HTCE,"['is white in color', 'Is white in color']",cap.shirt.train.json,B002QCF9A6,shirt,data\images\pics\B004E5HTCE.png
B005M29SMC,"['is darker colored', 'is black with white lettering']",cap.shirt.train.json,B00D5ZLMKE,shirt,data\images\pics\B005M29SMC.png
B00A3UEX96,"['has shorter sleeves', 'is short sleeved with a red image on front']",cap.shirt.train.json,B004MA6MR4,shirt,data\images\pics\B00A3UEX96.png
B00FWZPK80,"['Black and less text', 'is darker']",cap.shirt.train.json,B00DLCN1WI,shirt,data\images\pics\B00FWZPK80.png
B0091RIV4K,"['White and longer sleeves', 'has long sleeves and is white']",cap.shirt.train.json,B005HJ5J1O,shirt,data\images\pics\B0091RIV4K.png
B00BRB268K,"['has no sleeves', 'is more red in color']",cap.shirt.train.json,B007S1MIX6,shirt,data\images\pics\B00BRB268K.png
B006HT1BTW,"['is lighter in color', 'is lighter']",cap.shirt.train.json,B000BB6O0I,shirt,data\images\pics\B006HT1BTW.png
B0050TAZR4,"['is more lighter', 'is darker']",cap.shirt.train.json,B0047MZF3E,shirt,data\images\pics\B0050TAZR4.png
B0098WCX0Q,"['is black with longer sleeves', 'has a black background with indian wearing shades']",cap.shirt.train.json,B0098WCYT6,shirt,data\images\pics\B0098WCX0Q.png
B004V6499W,"['has a shorter sleeve with a small logo', 'is a short sleeve polo.']",cap.shirt.train.json,B002MGEEE8,shirt,data\images\pics\B004V6499W.png
B008R7F1GQ,"['is more earthy colored and subdued', 'Is black and white']",cap.shirt.train.json,B008R7FJ4K,shirt,data\images\pics\B008R7F1GQ.png
B009WL2I5I,"['is a stripped shirt', 'is black and white with longer sleeves']",cap.shirt.train.json,B0086UKD0I,shirt,data\images\pics\B009WL2I5I.png
B000TJ59IA,"['is grey with splash written on it', 'is gray with a picture of flash gordon']",cap.shirt.train.json,B000VDM8SI,shirt,data\images\pics\B000TJ59IA.png
B00AIYCW8Q,"[' plain and has longer sleeves', 'is gray with black lettering']",cap.shirt.train.json,B007CN7ZB0,shirt,data\images\pics\B00AIYCW8Q.png
B005MRG6KE,"['is white with no logo', 'A solid white tank top']",cap.shirt.train.json,B006DI2NDA,shirt,data\images\pics\B005MRG6KE.png
B0017WM1R0,"['is a darker color', 'Is darker colored.']",cap.shirt.train.json,B0012OBUS4,shirt,data\images\pics\B0017WM1R0.png
B00C9S67C6,"['The shirt has long sleeves and is blue plaid.', 'has longer sleeves']",cap.shirt.train.json,B007X21YLM,shirt,data\images\pics\B00C9S67C6.png
B00674Y6YE,"['is black with a blue circle', 'is a darker shirt']",cap.shirt.train.json,B00CBRXLII,shirt,data\images\pics\B00674Y6YE.png
B008Z85LMG,"['Is more casual and not patterned', 'is white with shorter sleeves']",cap.shirt.train.json,B006LGTJJA,shirt,data\images\pics\B008Z85LMG.png
B00E7MP67E,"['is green colored', 'is more colourfull']",cap.shirt.train.json,B005A8FKPW,shirt,data\images\pics\B00E7MP67E.png
B00D0ZEGZ2,"['is a no sleeved tank top with art', 'is black with white and blue logo']",cap.shirt.train.json,B0085WM4FO,shirt,data\images\pics\B00D0ZEGZ2.png
B0069ZMXRI,"['is curvier and less silhouette-like', 'has a Tebow football-fish logo']",cap.shirt.train.json,B007QFQZ92,shirt,data\images\pics\B0069ZMXRI.png
B003HB35GA,"['is a white long sleeves', 'is darker and has longer sleeves']",cap.shirt.train.json,B002RXCZV0,shirt,data\images\pics\B003HB35GA.png
B008BH8X80,"['has a funny message', 'has a different graphic printed']",cap.shirt.train.json,B00AABV5SK,shirt,data\images\pics\B008BH8X80.png
B00BIOAVNS,"['Is more bright and orange', 'is more orange']",cap.shirt.train.json,B00BIRS0YM,shirt,data\images\pics\B00BIOAVNS.png
B00D555SSQ,"['Has a simpler design and is lighter.', 'has daintier flowers across top and sleeve edging']",cap.shirt.train.json,B0002V40FS,shirt,data\images\pics\B00D555SSQ.png
B006G8W1K2,"['Has longer sleeves and more colorful', 'is black with red and white logo']",cap.shirt.train.json,B00BGVQAB0,shirt,data\images\pics\B006G8W1K2.png
B009YVFX3U,"['A black long sleeve Guinness shirt', 'has long sleeves and is black']",cap.shirt.train.json,B007MOP7SC,shirt,data\images\pics\B009YVFX3U.png
B00BYS9S4Q,"['A grey and yellow tank top', 'Desired item is mostly white with yellow and grey']",cap.shirt.train.json,B00BYS9M6K,shirt,data\images\pics\B00BYS9S4Q.png
B00FLZ8EXY,"['is lighter', 'is a light blue button-up with a rainbow of colors on the pocket']",cap.shirt.train.json,B00A8NJAYQ,shirt,data\images\pics\B00FLZ8EXY.png
B000FV8VP0,"['is more abstract and less dark in color', 'is lighter colored']",cap.shirt.train.json,B006MQ7YO6,shirt,data\images\pics\B000FV8VP0.png
B00FHW5XUS,"['The short sleeve shirt is red and blue plaid.', 'has short sleeves and a plaid pattern']",cap.shirt.train.json,B00AREIUHO,shirt,data\images\pics\B00FHW5XUS.png
B004L2B2DW,"['is green and blue with no drumset', 'A blue/brown striped with brown pocket and sleeves']",cap.shirt.train.json,B00AOIB3LI,shirt,data\images\pics\B004L2B2DW.png
B005Y0FQ0A,"['is lighter colored and a more asymmetric graphic', 'is lighter and more vintage']",cap.shirt.train.json,B007R1OD6M,shirt,data\images\pics\B005Y0FQ0A.png
B0045090WK,"['Is a brighter color with a design not letters.', 'is lighter']",cap.shirt.train.json,B00AH4PWIY,shirt,data\images\pics\B0045090WK.png
B0039227WA,"['is a the right color but is  3/4 sleeve with plaid', 'Has longer sleeves and is more patterned.']",cap.shirt.train.json,B0030BG5LY,shirt,data\images\pics\B0039227WA.png
B006QT0QBC,"['grey shirt with white large white logo', 'is lighter in color']",cap.shirt.train.json,B007VXRJ3A,shirt,data\images\pics\B006QT0QBC.png
B0002V2F3C,"['has different wording', 'has more green in it']",cap.shirt.train.json,B0006N7HVQ,shirt,data\images\pics\B0002V2F3C.png
B008LJWFFK,"['is long sleeved', 'has long sleeves and buttons all the way down']",cap.shirt.train.json,B003AIIVK0,shirt,data\images\pics\B008LJWFFK.png
B00C68SOKM,"['is gray', 'A grey t-shirt.']",cap.shirt.train.json,B000LMYL16,shirt,data\images\pics\B00C68SOKM.png
B0032FPQB8,"['has a more colorful and different photo', 'has a more colorful graphic']",cap.shirt.train.json,B00BY99ANY,shirt,data\images\pics\B0032FPQB8.png
B004JGJ5DY,"['has more color', 'is blue with a superman logo']",cap.shirt.train.json,B001HDTRJ4,shirt,data\images\pics\B004JGJ5DY.png
B004O7GBCG,"['Has the word Tanks and a logo on the chest area', 'has a Tanks design on it']",cap.shirt.train.json,B005J4CI9I,shirt,data\images\pics\B004O7GBCG.png
B00BHA7J88,"['is red in color', 'is orange with  smaller Marvel graphic']",cap.shirt.train.json,B00AAJK330,shirt,data\images\pics\B00BHA7J88.png
B0095FLW8K,"['has minimal art and black color', 'is black with a white logo']",cap.shirt.train.json,B007HKOJOO,shirt,data\images\pics\B0095FLW8K.png
B00AK43KQW,"['is black with red designs', 'is more colorful']",cap.shirt.train.json,B003JOL8GO,shirt,data\images\pics\B00AK43KQW.png
B0037GOUUK,"[""The shirt is blue with a cat's picture."", 'is darker']",cap.shirt.train.json,B00AG4190A,shirt,data\images\pics\B0037GOUUK.png
B00AY1IVK6,"['is black short sleeved shirt with sun motif', ' shorter sleeves']",cap.shirt.train.json,B000JKBQ5Y,shirt,data\images\pics\B00AY1IVK6.png
B0027ZO5GQ,"['is lighter', 'Has lighter colors']",cap.shirt.train.json,B000L5UCBG,shirt,data\images\pics\B0027ZO5GQ.png
B00E4OGJCQ,"['has a graphic design', 'has shorter sleeves and a more color graphic']",cap.shirt.train.json,B008D4JZEM,shirt,data\images\pics\B00E4OGJCQ.png
B00FHW5XUS,"['is lighter', 'is light colored']",cap.shirt.train.json,B009MJ6KNG,shirt,data\images\pics\B00FHW5XUS.png
B0081ME50U,"['is more direct and less serious', 'yellow and red letters.']",cap.shirt.train.json,B006TG805Q,shirt,data\images\pics\B0081ME50U.png
B0072D868G,"['has a very attractive image printed on it', 'A purple shirt with white horses on front']",cap.shirt.train.json,B000EXS43S,shirt,data\images\pics\B0072D868G.png
B000VOKUGO,"['is a green polo shirt', 'is more formal']",cap.shirt.train.json,B005HJP46O,shirt,data\images\pics\B000VOKUGO.png
B00BLR6ZMS,"['is white in color', 'is white business shirt with red-striped tie']",cap.shirt.train.json,B004W52TNK,shirt,data\images\pics\B00BLR6ZMS.png
B003DKO1T0,"['has text written in white and red', 'is more faded']",cap.shirt.train.json,B007C8YS24,shirt,data\images\pics\B003DKO1T0.png
B0073SLJUW,"['is darker', 'has thick blue and black stripes']",cap.shirt.train.json,B0086CUZDG,shirt,data\images\pics\B0073SLJUW.png
B00CDJZ5Z6,"['Is white with a print t-shirt and short sleeves.', 'has shorter sleeves']",cap.shirt.train.json,B003ATBHW8,shirt,data\images\pics\B00CDJZ5Z6.png
B00B9QZDKG,"['its blue muscle shirt no sleeves', 'A blue tank shirt']",cap.shirt.train.json,B00C1EKKYY,shirt,data\images\pics\B00B9QZDKG.png
B0055PF2AI,"[' with a comic book hero print in the center', 'Is tan in color']",cap.shirt.train.json,B0059YLJO8,shirt,data\images\pics\B0055PF2AI.png
B0016BK4ZS,"['has a short sleeve with red', 'has a duller shade of blue and more red']",cap.shirt.train.json,B0016BI1QM,shirt,data\images\pics\B0016BK4ZS.png
B005X054JE,"['The shirt is blue with Ren & Stimpy.', 'is blue with yellow lettering']",cap.shirt.train.json,B007X5Q1HQ,shirt,data\images\pics\B005X054JE.png
B00DIGLI7M,"['is grey', 'is hooded and gray']",cap.shirt.train.json,B00960YZ3I,shirt,data\images\pics\B00DIGLI7M.png
B00DX7BELQ,"['has brown and red designs', 'It is a lighter grey']",cap.shirt.train.json,B00DBXLH9G,shirt,data\images\pics\B00DX7BELQ.png
B0089QTGIO,"['Is a dark colored short sleeve polo', 'is darker and has shorter sleeves']",cap.shirt.train.json,B001Q7JKYI,shirt,data\images\pics\B0089QTGIO.png
B004F1MBCU,"['is similar but blueish', 'A dark blue shirt with a superhero on front']",cap.shirt.train.json,B003F6M018,shirt,data\images\pics\B004F1MBCU.png
B0081S5Q5W,"[' v necked and shorter sleeved', 'Is less colorful and more simple.']",cap.shirt.train.json,B00BGN94LQ,shirt,data\images\pics\B0081S5Q5W.png
B0014QPMUW,"['has strips with green striped tie', 'is more striped']",cap.shirt.train.json,B000MLSK1I,shirt,data\images\pics\B0014QPMUW.png
B008G6IA3O,"['has a flag for a logo', 'has a different graphic']",cap.shirt.train.json,B00850BIQW,shirt,data\images\pics\B008G6IA3O.png
B00BD9G1NC,"['has no sleeves and is grey', 'Is sleeveless and more solid']",cap.shirt.train.json,B004RKK35G,shirt,data\images\pics\B00BD9G1NC.png
B004U9F55M,"['has shorter sleeves and no plaid', 'is blue with no sleeves']",cap.shirt.train.json,B007CU8J18,shirt,data\images\pics\B004U9F55M.png
B00BJL9SM0,"['is a dark blue long sleeve rugby shirt', 'is a solid color and has a larger graphic and text']",cap.shirt.train.json,B000QGL40S,shirt,data\images\pics\B00BJL9SM0.png
B0009TIKY0,"['has collar and is blue', 'Desired item is blue with buttoned collar']",cap.shirt.train.json,B008KYRH7C,shirt,data\images\pics\B0009TIKY0.png
B0077DR53S,"['is solid white', 'plain white']",cap.shirt.train.json,B000YWT1V8,shirt,data\images\pics\B0077DR53S.png
B005SW25DU,"['Is a buttoned shirt and darker', 'button up shirt with sleeves in green']",cap.shirt.train.json,B000QW66QO,shirt,data\images\pics\B005SW25DU.png
B00BLHUO1Q,"['is more faded and monly', 'is a darker blue with a white design on the chest']",cap.shirt.train.json,B00A6KSPME,shirt,data\images\pics\B00BLHUO1Q.png
B001V9LP12,"['is maroon in color', 'is solid cranberry and plain']",cap.shirt.train.json,B001LNDFAM,shirt,data\images\pics\B001V9LP12.png
B004R96R4I,"['is a bright pink dress shirt', 'is more gay']",cap.shirt.train.json,B00DPSZSCE,shirt,data\images\pics\B004R96R4I.png
B0013THN7A,"['The shirt is blue with light blue stripes.', 'has horizontal stripes and is brighter']",cap.shirt.train.json,B000UCUO4A,shirt,data\images\pics\B0013THN7A.png
B007HY6HPE,"['is a long sleeve sports shirt', ' floral print button down']",cap.shirt.train.json,B00485R1VE,shirt,data\images\pics\B007HY6HPE.png
B0036ZAPOC,"['has a darker color and a different print which is warmer in color', 'is tighter gitting']",cap.shirt.train.json,B004512EVS,shirt,data\images\pics\B0036ZAPOC.png
B00E0R5WZM,"['is less colorful but more clear', 'is a white tshirt']",cap.shirt.train.json,B008FDJFSW,shirt,data\images\pics\B00E0R5WZM.png
B005LSJ53O,"['The shirt is black with a Chevy sign.', 'is darker coloured']",cap.shirt.train.json,B004KUQFJQ,shirt,data\images\pics\B005LSJ53O.png
B00AY0JIGS,"['has a bear on it', 'has darker colors']",cap.shirt.train.json,B004KLXAIY,shirt,data\images\pics\B00AY0JIGS.png
B00CV9F5SA,"['has a brighter color', 'Same but yellow']",cap.shirt.train.json,B001VSZ16S,shirt,data\images\pics\B00CV9F5SA.png
B005FNO2RE,"['has a collar and front buttons', 'is collared']",cap.shirt.train.json,B001DIO0YA,shirt,data\images\pics\B005FNO2RE.png
B008AJOC3Y,"['Is blue and not striped', 'is darker']",cap.shirt.train.json,B00113NE2G,shirt,data\images\pics\B008AJOC3Y.png
B007BQBSS4,"['is lighter', 'is lighter in color and is shorter in length']",cap.shirt.train.json,B008M9XQR0,shirt,data\images\pics\B007BQBSS4.png
B005BY0HSK,"['has a darker color and resembles a jersey', 'is darker']",cap.shirt.train.json,B006GEOZ00,shirt,data\images\pics\B005BY0HSK.png
B001MS8FGU,"['has longer sleeves', 'Is more loose']",cap.shirt.train.json,B00B9E43KE,shirt,data\images\pics\B001MS8FGU.png
B00BMGCIR4,"['Is more wordy and blue', 'has writing with the graphic and is more navy']",cap.shirt.train.json,B00DRORHE8,shirt,data\images\pics\B00BMGCIR4.png
B003XDNWBA,"['is more animated', 'Is white']",cap.shirt.train.json,B0096CQVPQ,shirt,data\images\pics\B003XDNWBA.png
B00BEUDWYG,"['is lighter', 'it is more white']",cap.shirt.train.json,B0026OL77I,shirt,data\images\pics\B00BEUDWYG.png
B00917DLYA,"['Is black and has a different graphic', 'is black in color']",cap.shirt.train.json,B00B40FMN0,shirt,data\images\pics\B00917DLYA.png
B0043RCZ6S,"['is tan and gold logo', 'is cream']",cap.shirt.train.json,B0043RE6QK,shirt,data\images\pics\B0043RCZ6S.png
B00AXL4MDM,"['is black with a cow', 'is more animal-like and darker']",cap.shirt.train.json,B000ZKE808,shirt,data\images\pics\B00AXL4MDM.png
B00BQKC8AI,"['is darker', 'is darker in color']",cap.shirt.train.json,B007JQKKUI,shirt,data\images\pics\B00BQKC8AI.png
B00BJJJPJ8,"['is darker', 'has a smaller design on it']",cap.shirt.train.json,B00BOZHOXG,shirt,data\images\pics\B00BJJJPJ8.png
B0036DE7XO,"['is a green loose polo', 'is green with no pockets']",cap.shirt.train.json,B0045Y0Y3K,shirt,data\images\pics\B0036DE7XO.png
B004TMM29W,"['has Shhhhh! This is my hangover shirt written in center', 'is lighter black with bigger motif']",cap.shirt.train.json,B004DE82WC,shirt,data\images\pics\B004TMM29W.png
B001CDJE10,"['is slim and brighter', 'is a lighter color']",cap.shirt.train.json,B007JBKQFC,shirt,data\images\pics\B001CDJE10.png
B0041T8IVO,"['is sleeveless and has a smaller graphic', 'is darker and has shorter sleeves']",cap.shirt.train.json,B00642W8UI,shirt,data\images\pics\B0041T8IVO.png
B00C3KGM7U,"['has a black and white photo', 'is black and white with squatting woman']",cap.shirt.train.json,B00BTNHNJ8,shirt,data\images\pics\B00C3KGM7U.png
B00BZCP5QG,"['is black colored and letter print', 'is black and has a Barack graphic']",cap.shirt.train.json,B0015VAYMC,shirt,data\images\pics\B00BZCP5QG.png
B005DXL04E,"['is white long sleeved t-shirt with black stripes', 'has long sleeves and is white with black stripes']",cap.shirt.train.json,B007TTBMRK,shirt,data\images\pics\B005DXL04E.png
B00AYSUXA0,"['blue with a different graphic', 'is a darker color with different artwork']",cap.shirt.train.json,B00AYSUQ66,shirt,data\images\pics\B00AYSUXA0.png
B0070264BU,"['is a t shirt with wording', 'has longer sleeves']",cap.shirt.train.json,B0097DMFKO,shirt,data\images\pics\B0070264BU.png
B0025LNYFK,"['is the same as', ' no collar']",cap.shirt.train.json,B008LT2ZWS,shirt,data\images\pics\B0025LNYFK.png
B009ZYZ30O,"['has 2 wolves and is darker colored.', 'Is lighter blue']",cap.shirt.train.json,B000N5VP5G,shirt,data\images\pics\B009ZYZ30O.png
B0002FHIM6,"['Is white and v-neck', 'it is white']",cap.shirt.train.json,B00AWEW5ZW,shirt,data\images\pics\B0002FHIM6.png
B005VLZ8FA,"['is black with gray designs', 'Desired item is black and has the word Hurley']",cap.shirt.train.json,B00EVBITCU,shirt,data\images\pics\B005VLZ8FA.png
B002ZZAHYM,"['has a different logo', 'has a music meter design on front']",cap.shirt.train.json,B0045MA4SC,shirt,data\images\pics\B002ZZAHYM.png
B003ZK1LJG,"['Is less casual and is striped', 'has buttons']",cap.shirt.train.json,B006LGT2I8,shirt,data\images\pics\B003ZK1LJG.png
B0095D8DHA,"['is black with a frong pocket and shorted sleeves', 'is black with shorter sleeves']",cap.shirt.train.json,B00DJM81BG,shirt,data\images\pics\B0095D8DHA.png
B008VHGGRA,"['is larger and brighter', 'white and red with buttons']",cap.shirt.train.json,B0081S5Q5W,shirt,data\images\pics\B008VHGGRA.png
B00ATRSGR8,"['has shorter sleeves and white colored', 'is white with blue lettering']",cap.shirt.train.json,B00B7PPLLU,shirt,data\images\pics\B00ATRSGR8.png
B00DD4A9W4,"['is a bit light gray with buttons', 'is much lighter in color']",cap.shirt.train.json,B00263KBV2,shirt,data\images\pics\B00DD4A9W4.png
B00DIHK4AS,"['is white with black designs', 'is white']",cap.shirt.train.json,B005F0XT6W,shirt,data\images\pics\B00DIHK4AS.png
B00B36166M,"['is gray with black designs', 'is a grey t shirt with graphic and is more casual']",cap.shirt.train.json,B00B361B94,shirt,data\images\pics\B00B36166M.png
B00AA0N35O,"['is lighter', 'is more tropical']",cap.shirt.train.json,B00A7Y4X0C,shirt,data\images\pics\B00AA0N35O.png
B00B79TB0I,"['is red with yellow words', 'is red']",cap.shirt.train.json,B000HQ6QW8,shirt,data\images\pics\B00B79TB0I.png
B004FV8FMA,"['is black with a person', 'Desired item is brown picturing a Cheers character']",cap.shirt.train.json,B007JBKBBG,shirt,data\images\pics\B004FV8FMA.png
B0072D8LV8,"['has an image of a wolf', 'is blue and has a wolf head']",cap.shirt.train.json,B004UIJPVS,shirt,data\images\pics\B0072D8LV8.png
B007OX6T9C,"['is longsleeved and bright', 'A solid light red long sleeved shirt']",cap.shirt.train.json,B005GYFD7U,shirt,data\images\pics\B007OX6T9C.png
B0069V7APM,"['Is more flowing and brown', 'is light brown and has short sleeve']",cap.shirt.train.json,B001EH4I8I,shirt,data\images\pics\B0069V7APM.png
B00154CI50,"['is faded more', 'has more neutral colors in it']",cap.shirt.train.json,B000QWY558,shirt,data\images\pics\B00154CI50.png
B002LNQQWK,"['is light blue', 'is light blue']",cap.shirt.train.json,B002LNOO6U,shirt,data\images\pics\B002LNQQWK.png
B000MQOOC2,"['is more light colored', 'is longer and darker']",cap.shirt.train.json,B00E9E1CDC,shirt,data\images\pics\B000MQOOC2.png
B002ZXV9GO,"['Is a shirt', 'is blue with white text']",cap.shirt.train.json,B00CDRJJ7S,shirt,data\images\pics\B002ZXV9GO.png
B0006SCZMM,"['Lighter and longer sleeves', 'is light blue']",cap.shirt.train.json,B0006SCZWW,shirt,data\images\pics\B0006SCZMM.png
B00DENSPHK,"['The short is multi-colored with a white dog.', 'is brighter']",cap.shirt.train.json,B00DENOS8A,shirt,data\images\pics\B00DENSPHK.png
